pathway_name	pathway_id	ko_ID	ko_name
Propanoate_metabolism	640	4329	ALDH6A1
Propanoate_metabolism	640	4594	MMUT
Propanoate_metabolism	640	5095	PCCA
Propanoate_metabolism	640	5096	PCCB
Propanoate_metabolism	640	51	ACOX1
Propanoate_metabolism	640	55862	ECHDC1
Propanoate_metabolism	640	55902	ACSS2
Propanoate_metabolism	640	593	BCKDHA
Propanoate_metabolism	640	594	BCKDHB
Propanoate_metabolism	640	79611	ACSS3
Propanoate_metabolism	640	8310	ACOX3
Propanoate_metabolism	640	84532	ACSS1
Propanoate_metabolism	640	84693	MCEE
Propanoate_metabolism	640	8801	SUCLG2
Propanoate_metabolism	640	8802	SUCLG1
Propanoate_metabolism	640	8803	SUCLA2
Propanoate_metabolism	640	92483	LDHAL6B
Butanoate_metabolism	650	116285	ACSM1
Butanoate_metabolism	650	123876	ACSM2A
Butanoate_metabolism	650	142827	ACSM6
Butanoate_metabolism	650	1892	ECHS1
Butanoate_metabolism	650	18	ABAT
Butanoate_metabolism	650	1962	EHHADH
Butanoate_metabolism	650	2571	GAD1
Butanoate_metabolism	650	2572	GAD2
Butanoate_metabolism	650	3030	HADHA
Butanoate_metabolism	650	3033	HADH
Butanoate_metabolism	650	3155	HMGCL
Butanoate_metabolism	650	3157	HMGCS1
Butanoate_metabolism	650	3158	HMGCS2
Butanoate_metabolism	650	341392	ACSM4
Butanoate_metabolism	650	348158	ACSM2B
Butanoate_metabolism	650	35	ACADS
Butanoate_metabolism	650	38	ACAT1
Butanoate_metabolism	650	39	ACAT2
Butanoate_metabolism	650	5019	OXCT1
Butanoate_metabolism	650	54511	HMGCLL1
Butanoate_metabolism	650	54988	ACSM5
Butanoate_metabolism	650	622	BDH1
Butanoate_metabolism	650	6296	ACSM3
Butanoate_metabolism	650	64064	OXCT2
Butanoate_metabolism	650	65985	AACS
Butanoate_metabolism	650	7915	ALDH5A1
Butanoate_metabolism	650	79944	L2HGDH
C5-Branched_dibasic_acid_metabolis	660	730249	ACOD1
Oxidative_phosphorylation	190	100532726	NDUFC2-KCTD14
Oxidative_phosphorylation	190	10063	COX17
Oxidative_phosphorylation	190	10312	TCIRG1
Oxidative_phosphorylation	190	10476	ATP5PD
Oxidative_phosphorylation	190	10632	ATP5MG
Oxidative_phosphorylation	190	10975	UQCR11
Oxidative_phosphorylation	190	125965	COX6B2
Oxidative_phosphorylation	190	126328	NDUFA11
Oxidative_phosphorylation	190	127124	ATP6V1G3
Oxidative_phosphorylation	190	1327	COX4I1
Oxidative_phosphorylation	190	1329	COX5B
Oxidative_phosphorylation	190	1337	COX6A1
Oxidative_phosphorylation	190	1339	COX6A2
Oxidative_phosphorylation	190	1340	COX6B1
Oxidative_phosphorylation	190	1345	COX6C
Oxidative_phosphorylation	190	1346	COX7A1
Oxidative_phosphorylation	190	1347	COX7A2
Oxidative_phosphorylation	190	1349	COX7B
Oxidative_phosphorylation	190	1350	COX7C
Oxidative_phosphorylation	190	1351	COX8A
Oxidative_phosphorylation	190	1352	COX10
Oxidative_phosphorylation	190	1353	COX11
Oxidative_phosphorylation	190	1355	COX15
Oxidative_phosphorylation	190	1537	CYC1
Oxidative_phosphorylation	190	155066	ATP6V0E2
Oxidative_phosphorylation	190	170712	COX7B2
Oxidative_phosphorylation	190	23545	ATP6V0A2
Oxidative_phosphorylation	190	245972	ATP6V0D2
Oxidative_phosphorylation	190	245973	ATP6V1C2
Oxidative_phosphorylation	190	27068	PPA2
Oxidative_phosphorylation	190	27089	UQCRQ
Oxidative_phosphorylation	190	29796	UQCR10
Oxidative_phosphorylation	190	341947	COX8C
Oxidative_phosphorylation	190	374291	NDUFS7
Oxidative_phosphorylation	190	440567	UQCRHL
Oxidative_phosphorylation	190	4508	ATP6
Oxidative_phosphorylation	190	4509	ATP8
Oxidative_phosphorylation	190	4512	COX1
Oxidative_phosphorylation	190	4513	COX2
Oxidative_phosphorylation	190	4514	COX3
Oxidative_phosphorylation	190	4519	CYTB
Oxidative_phosphorylation	190	4535	ND1
Oxidative_phosphorylation	190	4536	ND2
Oxidative_phosphorylation	190	4537	ND3
Oxidative_phosphorylation	190	4538	ND4
Oxidative_phosphorylation	190	4539	ND4L
Oxidative_phosphorylation	190	4540	ND5
Oxidative_phosphorylation	190	4541	ND6
Oxidative_phosphorylation	190	4694	NDUFA1
Oxidative_phosphorylation	190	4695	NDUFA2
Oxidative_phosphorylation	190	4696	NDUFA3
Oxidative_phosphorylation	190	4697	NDUFA4
Oxidative_phosphorylation	190	4698	NDUFA5
Oxidative_phosphorylation	190	4700	NDUFA6
Oxidative_phosphorylation	190	4701	NDUFA7
Oxidative_phosphorylation	190	4702	NDUFA8
Oxidative_phosphorylation	190	4704	NDUFA9
Oxidative_phosphorylation	190	4705	NDUFA10
Oxidative_phosphorylation	190	4706	NDUFAB1
Oxidative_phosphorylation	190	4707	NDUFB1
Oxidative_phosphorylation	190	4708	NDUFB2
Oxidative_phosphorylation	190	4709	NDUFB3
Oxidative_phosphorylation	190	4710	NDUFB4
Oxidative_phosphorylation	190	4711	NDUFB5
Oxidative_phosphorylation	190	4712	NDUFB6
Oxidative_phosphorylation	190	4713	NDUFB7
Oxidative_phosphorylation	190	4714	NDUFB8
Oxidative_phosphorylation	190	4715	NDUFB9
Oxidative_phosphorylation	190	4716	NDUFB10
Oxidative_phosphorylation	190	4717	NDUFC1
Oxidative_phosphorylation	190	4718	NDUFC2
Oxidative_phosphorylation	190	4719	NDUFS1
Oxidative_phosphorylation	190	4720	NDUFS2
Oxidative_phosphorylation	190	4722	NDUFS3
Oxidative_phosphorylation	190	4723	NDUFV1
Oxidative_phosphorylation	190	4724	NDUFS4
Oxidative_phosphorylation	190	4725	NDUFS5
Oxidative_phosphorylation	190	4726	NDUFS6
Oxidative_phosphorylation	190	4728	NDUFS8
Oxidative_phosphorylation	190	4729	NDUFV2
Oxidative_phosphorylation	190	4731	NDUFV3
Oxidative_phosphorylation	190	479	ATP12A
Oxidative_phosphorylation	190	495	ATP4A
Oxidative_phosphorylation	190	496	ATP4B
Oxidative_phosphorylation	190	498	ATP5F1A
Oxidative_phosphorylation	190	50617	ATP6V0A4
Oxidative_phosphorylation	190	506	ATP5F1B
Oxidative_phosphorylation	190	509	ATP5F1C
Oxidative_phosphorylation	190	51079	NDUFA13
Oxidative_phosphorylation	190	51382	ATP6V1D
Oxidative_phosphorylation	190	513	ATP5F1D
Oxidative_phosphorylation	190	514	ATP5F1E
Oxidative_phosphorylation	190	515	ATP5PB
Oxidative_phosphorylation	190	51606	ATP6V1H
Oxidative_phosphorylation	190	516	ATP5MC1
Oxidative_phosphorylation	190	517	ATP5MC2
Oxidative_phosphorylation	190	518	ATP5MC3
Oxidative_phosphorylation	190	521	ATP5ME
Oxidative_phosphorylation	190	522	ATP5PF
Oxidative_phosphorylation	190	523	ATP6V1A
Oxidative_phosphorylation	190	525	ATP6V1B1
Oxidative_phosphorylation	190	526	ATP6V1B2
Oxidative_phosphorylation	190	527	ATP6V0C
Oxidative_phosphorylation	190	528	ATP6V1C1
Oxidative_phosphorylation	190	529	ATP6V1E1
Oxidative_phosphorylation	190	533	ATP6V0B
Oxidative_phosphorylation	190	534	ATP6V1G2
Oxidative_phosphorylation	190	535	ATP6V0A1
Oxidative_phosphorylation	190	537	ATP6AP1
Oxidative_phosphorylation	190	539	ATP5PO
Oxidative_phosphorylation	190	54205	CYCS
Oxidative_phosphorylation	190	54539	NDUFB11
Oxidative_phosphorylation	190	5464	PPA1
Oxidative_phosphorylation	190	55967	NDUFA12
Oxidative_phosphorylation	190	56901	NDUFA4L2
Oxidative_phosphorylation	190	6389	SDHA
Oxidative_phosphorylation	190	6390	SDHB
Oxidative_phosphorylation	190	6391	SDHC
Oxidative_phosphorylation	190	6392	SDHD
Oxidative_phosphorylation	190	64077	LHPP
Oxidative_phosphorylation	190	7381	UQCRB
Oxidative_phosphorylation	190	7384	UQCRC1
Oxidative_phosphorylation	190	7385	UQCRC2
Oxidative_phosphorylation	190	7386	UQCRFS1
Oxidative_phosphorylation	190	7388	UQCRH
Oxidative_phosphorylation	190	84701	COX4I2
Oxidative_phosphorylation	190	8992	ATP6V0E1
Oxidative_phosphorylation	190	90423	ATP6V1E2
Oxidative_phosphorylation	190	9114	ATP6V0D1
Oxidative_phosphorylation	190	9167	COX7A2L
Oxidative_phosphorylation	190	9296	ATP6V1F
Oxidative_phosphorylation	190	9377	COX5A
Oxidative_phosphorylation	190	9550	ATP6V1G1
Oxidative_phosphorylation	190	9551	ATP5MF
Nitrogen_metabolism	910	11238	CA5B
Nitrogen_metabolism	910	1373	CPS1
Nitrogen_metabolism	910	23632	CA14
Nitrogen_metabolism	910	2746	GLUD1
Nitrogen_metabolism	910	2747	GLUD2
Nitrogen_metabolism	910	2752	GLUL
Nitrogen_metabolism	910	377677	CA13
Nitrogen_metabolism	910	759	CA1
Nitrogen_metabolism	910	760	CA2
Nitrogen_metabolism	910	761	CA3
Nitrogen_metabolism	910	762	CA4
Nitrogen_metabolism	910	763	CA5A
Nitrogen_metabolism	910	765	CA6
Nitrogen_metabolism	910	766	CA7
Nitrogen_metabolism	910	767	CA8
Nitrogen_metabolism	910	768	CA9
Nitrogen_metabolism	910	771	CA12
Sulfur_metabolism	920	10380	BPNT1
Sulfur_metabolism	920	23474	ETHE1
Sulfur_metabolism	920	4357	MPST
Sulfur_metabolism	920	54928	BPNT2
Sulfur_metabolism	920	58472	SQOR
Sulfur_metabolism	920	6821	SUOX
Sulfur_metabolism	920	7263	TST
Sulfur_metabolism	920	8991	SELENBP1
Sulfur_metabolism	920	9060	PAPSS2
Sulfur_metabolism	920	9061	PAPSS1
Fatty_acid_biosynthesis	61	109703458	HTD2
Fatty_acid_biosynthesis	61	197322	ACSF3
Fatty_acid_biosynthesis	61	2180	ACSL1
Fatty_acid_biosynthesis	61	2181	ACSL3
Fatty_acid_biosynthesis	61	2182	ACSL4
Fatty_acid_biosynthesis	61	2194	FASN
Fatty_acid_biosynthesis	61	23205	ACSBG1
Fatty_acid_biosynthesis	61	23305	ACSL6
Fatty_acid_biosynthesis	61	27349	MCAT
Fatty_acid_biosynthesis	61	31	ACACA
Fatty_acid_biosynthesis	61	32	ACACB
Fatty_acid_biosynthesis	61	4706	NDUFAB1
Fatty_acid_biosynthesis	61	51102	MECR
Fatty_acid_biosynthesis	61	51703	ACSL5
Fatty_acid_biosynthesis	61	54995	OXSM
Fatty_acid_biosynthesis	61	55301	OLAH
Fatty_acid_biosynthesis	61	7923	HSD17B8
Fatty_acid_biosynthesis	61	81616	ACSBG2
Fatty_acid_biosynthesis	61	84869	CBR4
Fatty_acid_elongation	62	10449	ACAA2
Fatty_acid_elongation	62	10965	ACOT2
Fatty_acid_elongation	62	11332	ACOT7
Fatty_acid_elongation	62	117145	THEM4
Fatty_acid_elongation	62	122970	ACOT4
Fatty_acid_elongation	62	1892	ECHS1
Fatty_acid_elongation	62	201562	HACD2
Fatty_acid_elongation	62	284486	THEM5
Fatty_acid_elongation	62	3030	HADHA
Fatty_acid_elongation	62	3032	HADHB
Fatty_acid_elongation	62	3033	HADH
Fatty_acid_elongation	62	401494	HACD4
Fatty_acid_elongation	62	51102	MECR
Fatty_acid_elongation	62	51144	HSD17B12
Fatty_acid_elongation	62	51495	HACD3
Fatty_acid_elongation	62	54898	ELOVL2
Fatty_acid_elongation	62	5538	PPT1
Fatty_acid_elongation	62	60481	ELOVL5
Fatty_acid_elongation	62	641371	ACOT1
Fatty_acid_elongation	62	64834	ELOVL1
Fatty_acid_elongation	62	6785	ELOVL4
Fatty_acid_elongation	62	79071	ELOVL6
Fatty_acid_elongation	62	79993	ELOVL7
Fatty_acid_elongation	62	83401	ELOVL3
Fatty_acid_elongation	62	9200	HACD1
Fatty_acid_elongation	62	9374	PPT2
Fatty_acid_elongation	62	9524	TECR
Fatty_acid_degradation	71	10449	ACAA2
Fatty_acid_degradation	71	10455	ECI2
Fatty_acid_degradation	71	113612	CYP2U1
Fatty_acid_degradation	71	124	ADH1A
Fatty_acid_degradation	71	125	ADH1B
Fatty_acid_degradation	71	126129	CPT1C
Fatty_acid_degradation	71	126	ADH1C
Fatty_acid_degradation	71	127	ADH4
Fatty_acid_degradation	71	128	ADH5
Fatty_acid_degradation	71	130	ADH6
Fatty_acid_degradation	71	131	ADH7
Fatty_acid_degradation	71	1374	CPT1A
Fatty_acid_degradation	71	1375	CPT1B
Fatty_acid_degradation	71	1376	CPT2
Fatty_acid_degradation	71	1632	ECI1
Fatty_acid_degradation	71	1892	ECHS1
Fatty_acid_degradation	71	1962	EHHADH
Fatty_acid_degradation	71	217	ALDH2
Fatty_acid_degradation	71	2180	ACSL1
Fatty_acid_degradation	71	2181	ACSL3
Fatty_acid_degradation	71	2182	ACSL4
Fatty_acid_degradation	71	219	ALDH1B1
Fatty_acid_degradation	71	223	ALDH9A1
Fatty_acid_degradation	71	224	ALDH3A2
Fatty_acid_degradation	71	23205	ACSBG1
Fatty_acid_degradation	71	23305	ACSL6
Fatty_acid_degradation	71	2639	GCDH
Fatty_acid_degradation	71	3030	HADHA
Fatty_acid_degradation	71	3032	HADHB
Fatty_acid_degradation	71	3033	HADH
Fatty_acid_degradation	71	30	ACAA1
Fatty_acid_degradation	71	33	ACADL
Fatty_acid_degradation	71	34	ACADM
Fatty_acid_degradation	71	35	ACADS
Fatty_acid_degradation	71	36	ACADSB
Fatty_acid_degradation	71	37	ACADVL
Fatty_acid_degradation	71	38	ACAT1
Fatty_acid_degradation	71	39	ACAT2
Fatty_acid_degradation	71	501	ALDH7A1
Fatty_acid_degradation	71	51703	ACSL5
Fatty_acid_degradation	71	51	ACOX1
Fatty_acid_degradation	71	81616	ACSBG2
Fatty_acid_degradation	71	8310	ACOX3
"Cutin,_suberine_and_wax_biosynthesi"	73	55711	FAR2
"Cutin,_suberine_and_wax_biosynthesi"	73	84188	FAR1
Steroid_biosynthesis	100	1056	CEL
Steroid_biosynthesis	100	10682	EBP
Steroid_biosynthesis	100	120227	CYP2R1
Steroid_biosynthesis	100	1591	CYP24A1
Steroid_biosynthesis	100	1594	CYP27B1
Steroid_biosynthesis	100	1595	CYP51A1
Steroid_biosynthesis	100	1717	DHCR7
Steroid_biosynthesis	100	1718	DHCR24
Steroid_biosynthesis	100	2222	FDFT1
Steroid_biosynthesis	100	3930	LBR
Steroid_biosynthesis	100	3988	LIPA
Steroid_biosynthesis	100	4047	LSS
Steroid_biosynthesis	100	50814	NSDHL
Steroid_biosynthesis	100	51478	HSD17B7
Steroid_biosynthesis	100	6307	MSMO1
Steroid_biosynthesis	100	6309	SC5D
Steroid_biosynthesis	100	6646	SOAT1
Steroid_biosynthesis	100	6713	SQLE
Steroid_biosynthesis	100	7108	TM7SF2
Steroid_biosynthesis	100	8435	SOAT2
Primary_bile_acid_biosynthesis	120	10005	ACOT8
Primary_bile_acid_biosynthesis	120	10858	CYP46A1
Primary_bile_acid_biosynthesis	120	10998	SLC27A5
Primary_bile_acid_biosynthesis	120	1109	AKR1C4
Primary_bile_acid_biosynthesis	120	1581	CYP7A1
Primary_bile_acid_biosynthesis	120	1582	CYP8B1
Primary_bile_acid_biosynthesis	120	1593	CYP27A1
Primary_bile_acid_biosynthesis	120	23600	AMACR
Primary_bile_acid_biosynthesis	120	3295	HSD17B4
Primary_bile_acid_biosynthesis	120	51302	CYP39A1
Primary_bile_acid_biosynthesis	120	570	BAAT
Primary_bile_acid_biosynthesis	120	6342	SCP2
Primary_bile_acid_biosynthesis	120	6718	AKR1D1
Primary_bile_acid_biosynthesis	120	80270	HSD3B7
Primary_bile_acid_biosynthesis	120	8309	ACOX2
Primary_bile_acid_biosynthesis	120	9023	CH25H
Primary_bile_acid_biosynthesis	120	9420	CYP7B1
Steroid_hormone_biosynthesis	140	100861540	CYP3A7-CYP3A51P
Steroid_hormone_biosynthesis	140	10720	UGT2B11
Steroid_hormone_biosynthesis	140	10941	UGT2A1
Steroid_hormone_biosynthesis	140	1109	AKR1C4
Steroid_hormone_biosynthesis	140	1312	COMT
Steroid_hormone_biosynthesis	140	1543	CYP1A1
Steroid_hormone_biosynthesis	140	1544	CYP1A2
Steroid_hormone_biosynthesis	140	1545	CYP1B1
Steroid_hormone_biosynthesis	140	1551	CYP3A7
Steroid_hormone_biosynthesis	140	1571	CYP2E1
Steroid_hormone_biosynthesis	140	1576	CYP3A4
Steroid_hormone_biosynthesis	140	1577	CYP3A5
Steroid_hormone_biosynthesis	140	1581	CYP7A1
Steroid_hormone_biosynthesis	140	1583	CYP11A1
Steroid_hormone_biosynthesis	140	1584	CYP11B1
Steroid_hormone_biosynthesis	140	1585	CYP11B2
Steroid_hormone_biosynthesis	140	1586	CYP17A1
Steroid_hormone_biosynthesis	140	1588	CYP19A1
Steroid_hormone_biosynthesis	140	1589	CYP21A2
Steroid_hormone_biosynthesis	140	1645	AKR1C1
Steroid_hormone_biosynthesis	140	1646	AKR1C2
Steroid_hormone_biosynthesis	140	220074	LRTOMT
Steroid_hormone_biosynthesis	140	3283	HSD3B1
Steroid_hormone_biosynthesis	140	3284	HSD3B2
Steroid_hormone_biosynthesis	140	3290	HSD11B1
Steroid_hormone_biosynthesis	140	3291	HSD11B2
Steroid_hormone_biosynthesis	140	3292	HSD17B1
Steroid_hormone_biosynthesis	140	3293	HSD17B3
Steroid_hormone_biosynthesis	140	3294	HSD17B2
Steroid_hormone_biosynthesis	140	374875	HSD11B1L
Steroid_hormone_biosynthesis	140	412	STS
Steroid_hormone_biosynthesis	140	51144	HSD17B12
Steroid_hormone_biosynthesis	140	51170	HSD17B11
Steroid_hormone_biosynthesis	140	51478	HSD17B7
Steroid_hormone_biosynthesis	140	54490	UGT2B28
Steroid_hormone_biosynthesis	140	54575	UGT1A10
Steroid_hormone_biosynthesis	140	54576	UGT1A8
Steroid_hormone_biosynthesis	140	54577	UGT1A7
Steroid_hormone_biosynthesis	140	54578	UGT1A6
Steroid_hormone_biosynthesis	140	54579	UGT1A5
Steroid_hormone_biosynthesis	140	54600	UGT1A9
Steroid_hormone_biosynthesis	140	54657	UGT1A4
Steroid_hormone_biosynthesis	140	54658	UGT1A1
Steroid_hormone_biosynthesis	140	54659	UGT1A3
Steroid_hormone_biosynthesis	140	574537	UGT2A2
Steroid_hormone_biosynthesis	140	6715	SRD5A1
Steroid_hormone_biosynthesis	140	6716	SRD5A2
Steroid_hormone_biosynthesis	140	6718	AKR1D1
Steroid_hormone_biosynthesis	140	6783	SULT1E1
Steroid_hormone_biosynthesis	140	6820	SULT2B1
Steroid_hormone_biosynthesis	140	7363	UGT2B4
Steroid_hormone_biosynthesis	140	7364	UGT2B7
Steroid_hormone_biosynthesis	140	7365	UGT2B10
Steroid_hormone_biosynthesis	140	7366	UGT2B15
Steroid_hormone_biosynthesis	140	7367	UGT2B17
Steroid_hormone_biosynthesis	140	79154	DHRS11
Steroid_hormone_biosynthesis	140	7923	HSD17B8
Steroid_hormone_biosynthesis	140	79644	SRD5A3
Steroid_hormone_biosynthesis	140	79799	UGT2A3
Steroid_hormone_biosynthesis	140	8630	HSD17B6
Steroid_hormone_biosynthesis	140	8644	AKR1C3
Steroid_hormone_biosynthesis	140	9420	CYP7B1
Glycerolipid_metabolism	561	10327	AKR1A1
Glycerolipid_metabolism	561	10554	AGPAT1
Glycerolipid_metabolism	561	10555	AGPAT2
Glycerolipid_metabolism	561	1056	CEL
Glycerolipid_metabolism	561	11343	MGLL
Glycerolipid_metabolism	561	116255	MOGAT1
Glycerolipid_metabolism	561	119548	PNLIPRP3
Glycerolipid_metabolism	561	129642	MBOAT2
Glycerolipid_metabolism	561	132158	GLYCTK
Glycerolipid_metabolism	561	137964	GPAT4
Glycerolipid_metabolism	561	139189	DGKK
Glycerolipid_metabolism	561	150763	GPAT2
Glycerolipid_metabolism	561	154141	MBOAT1
Glycerolipid_metabolism	561	1606	DGKA
Glycerolipid_metabolism	561	1607	DGKB
Glycerolipid_metabolism	561	160851	DGKH
Glycerolipid_metabolism	561	1608	DGKG
Glycerolipid_metabolism	561	1609	DGKQ
Glycerolipid_metabolism	561	196051	PLPP4
Glycerolipid_metabolism	561	217	ALDH2
Glycerolipid_metabolism	561	219	ALDH1B1
Glycerolipid_metabolism	561	223	ALDH9A1
Glycerolipid_metabolism	561	224	ALDH3A2
Glycerolipid_metabolism	561	23175	LPIN1
Glycerolipid_metabolism	561	231	AKR1B1
Glycerolipid_metabolism	561	253558	LCLAT1
Glycerolipid_metabolism	561	26007	TKFC
Glycerolipid_metabolism	561	2710	GK
Glycerolipid_metabolism	561	2712	GK2
Glycerolipid_metabolism	561	2717	GLA
Glycerolipid_metabolism	561	346606	MOGAT3
Glycerolipid_metabolism	561	3990	LIPC
Glycerolipid_metabolism	561	4023	LPL
Glycerolipid_metabolism	561	441282	AKR1B15
Glycerolipid_metabolism	561	501	ALDH7A1
Glycerolipid_metabolism	561	5406	PNLIP
Glycerolipid_metabolism	561	5407	PNLIPRP1
Glycerolipid_metabolism	561	5408	PNLIPRP2
Glycerolipid_metabolism	561	55326	AGPAT5
Glycerolipid_metabolism	561	55750	AGK
Glycerolipid_metabolism	561	56894	AGPAT3
Glycerolipid_metabolism	561	56895	AGPAT4
Glycerolipid_metabolism	561	57016	AKR1B10
Glycerolipid_metabolism	561	57104	PNPLA2
Glycerolipid_metabolism	561	57678	GPAM
Glycerolipid_metabolism	561	64900	LPIN3
Glycerolipid_metabolism	561	7920	ABHD16A
Glycerolipid_metabolism	561	80168	MOGAT2
Glycerolipid_metabolism	561	80339	PNPLA3
Glycerolipid_metabolism	561	84513	PLPP5
Glycerolipid_metabolism	561	84649	DGAT2
Glycerolipid_metabolism	561	84803	GPAT3
Glycerolipid_metabolism	561	8513	LIPF
Glycerolipid_metabolism	561	8525	DGKZ
Glycerolipid_metabolism	561	8526	DGKE
Glycerolipid_metabolism	561	8527	DGKD
Glycerolipid_metabolism	561	8611	PLPP1
Glycerolipid_metabolism	561	8612	PLPP2
Glycerolipid_metabolism	561	8613	PLPP3
Glycerolipid_metabolism	561	8694	DGAT1
Glycerolipid_metabolism	561	9162	DGKI
Glycerolipid_metabolism	561	9388	LIPG
Glycerolipid_metabolism	561	9663	LPIN2
Glycerophospholipid_metabolism	564	100137049	PLA2G4B
Glycerophospholipid_metabolism	564	10162	LPCAT3
Glycerophospholipid_metabolism	564	10390	CEPT1
Glycerophospholipid_metabolism	564	10400	PEMT
Glycerophospholipid_metabolism	564	1040	CDS1
Glycerophospholipid_metabolism	564	10423	CDIPT
Glycerophospholipid_metabolism	564	10434	LYPLA1
Glycerophospholipid_metabolism	564	10554	AGPAT1
Glycerophospholipid_metabolism	564	10555	AGPAT2
Glycerophospholipid_metabolism	564	10908	PNPLA6
Glycerophospholipid_metabolism	564	1103	CHAT
Glycerophospholipid_metabolism	564	11145	PLAAT3
Glycerophospholipid_metabolism	564	1119	CHKA
Glycerophospholipid_metabolism	564	1120	CHKB
Glycerophospholipid_metabolism	564	11313	LYPLA2
Glycerophospholipid_metabolism	564	122618	PLD4
Glycerophospholipid_metabolism	564	123745	PLA2G4E
Glycerophospholipid_metabolism	564	129642	MBOAT2
Glycerophospholipid_metabolism	564	137964	GPAT4
Glycerophospholipid_metabolism	564	139189	DGKK
Glycerophospholipid_metabolism	564	150763	GPAT2
Glycerophospholipid_metabolism	564	151056	PLB1
Glycerophospholipid_metabolism	564	154141	MBOAT1
Glycerophospholipid_metabolism	564	1606	DGKA
Glycerophospholipid_metabolism	564	1607	DGKB
Glycerophospholipid_metabolism	564	160851	DGKH
Glycerophospholipid_metabolism	564	1608	DGKG
Glycerophospholipid_metabolism	564	1609	DGKQ
Glycerophospholipid_metabolism	564	162466	PHOSPHO1
Glycerophospholipid_metabolism	564	196051	PLPP4
Glycerophospholipid_metabolism	564	23171	GPD1L
Glycerophospholipid_metabolism	564	23175	LPIN1
Glycerophospholipid_metabolism	564	23646	PLD3
Glycerophospholipid_metabolism	564	23659	PLA2G15
Glycerophospholipid_metabolism	564	23761	PISD
Glycerophospholipid_metabolism	564	253558	LCLAT1
Glycerophospholipid_metabolism	564	254531	LPCAT4
Glycerophospholipid_metabolism	564	255189	PLA2G4F
Glycerophospholipid_metabolism	564	26279	PLA2G2D
Glycerophospholipid_metabolism	564	2819	GPD1
Glycerophospholipid_metabolism	564	2820	GPD2
Glycerophospholipid_metabolism	564	283748	PLA2G4D
Glycerophospholipid_metabolism	564	30814	PLA2G2E
Glycerophospholipid_metabolism	564	375775	PNPLA7
Glycerophospholipid_metabolism	564	391013	PLA2G2C
Glycerophospholipid_metabolism	564	3931	LCAT
Glycerophospholipid_metabolism	564	43	ACHE
Glycerophospholipid_metabolism	564	50487	PLA2G3
Glycerophospholipid_metabolism	564	5130	PCYT1A
Glycerophospholipid_metabolism	564	51365	PLA1A
Glycerophospholipid_metabolism	564	5319	PLA2G1B
