pathway_id	pathway_name	ko_ID	ko_name
9183	Protein_families:_signaling_and_cellular_processes	2253	FGF8
9183	Protein_families:_signaling_and_cellular_processes	2254	FGF9
9183	Protein_families:_signaling_and_cellular_processes	2255	FGF10
9183	Protein_families:_signaling_and_cellular_processes	2256	FGF11
9183	Protein_families:_signaling_and_cellular_processes	2257	FGF12
9183	Protein_families:_signaling_and_cellular_processes	2258	FGF13
9183	Protein_families:_signaling_and_cellular_processes	2259	FGF14
9183	Protein_families:_signaling_and_cellular_processes	2260	FGFR1
9183	Protein_families:_signaling_and_cellular_processes	2263	FGFR2
9183	Protein_families:_signaling_and_cellular_processes	2266	FGG
9183	Protein_families:_signaling_and_cellular_processes	22927	HABP4
9183	Protein_families:_signaling_and_cellular_processes	23166	STAB1
9183	Protein_families:_signaling_and_cellular_processes	2335	FN1
9183	Protein_families:_signaling_and_cellular_processes	23553	HYAL4
9183	Protein_families:_signaling_and_cellular_processes	23670	CEMIP2
9183	Protein_families:_signaling_and_cellular_processes	255631	COL24A1
9183	Protein_families:_signaling_and_cellular_processes	256076	COL6A5
9183	Protein_families:_signaling_and_cellular_processes	26281	FGF20
9183	Protein_families:_signaling_and_cellular_processes	26291	FGF21
9183	Protein_families:_signaling_and_cellular_processes	27006	FGF22
9183	Protein_families:_signaling_and_cellular_processes	283	ANG
9183	Protein_families:_signaling_and_cellular_processes	3026	HABP2
9183	Protein_families:_signaling_and_cellular_processes	3053	SERPIND1
9183	Protein_families:_signaling_and_cellular_processes	3068	HDGF
9183	Protein_families:_signaling_and_cellular_processes	3082	HGF
9183	Protein_families:_signaling_and_cellular_processes	3084	NRG1
9183	Protein_families:_signaling_and_cellular_processes	308	ANXA5
9183	Protein_families:_signaling_and_cellular_processes	3161	HMMR
9183	Protein_families:_signaling_and_cellular_processes	3263	HPX
9183	Protein_families:_signaling_and_cellular_processes	3371	TNC
9183	Protein_families:_signaling_and_cellular_processes	3373	HYAL1
9183	Protein_families:_signaling_and_cellular_processes	3383	ICAM1
9183	Protein_families:_signaling_and_cellular_processes	338	APOB
9183	Protein_families:_signaling_and_cellular_processes	3458	IFNG
9183	Protein_families:_signaling_and_cellular_processes	3481	IGF2
9183	Protein_families:_signaling_and_cellular_processes	348	APOE
9183	Protein_families:_signaling_and_cellular_processes	351	APP
9183	Protein_families:_signaling_and_cellular_processes	3553	IL1B
9183	Protein_families:_signaling_and_cellular_processes	3558	IL2
9183	Protein_families:_signaling_and_cellular_processes	3562	IL3
9183	Protein_families:_signaling_and_cellular_processes	3565	IL4
9183	Protein_families:_signaling_and_cellular_processes	3567	IL5
9183	Protein_families:_signaling_and_cellular_processes	3574	IL7
9183	Protein_families:_signaling_and_cellular_processes	3576	CXCL8
9183	Protein_families:_signaling_and_cellular_processes	3586	IL10
9183	Protein_families:_signaling_and_cellular_processes	3592	IL12A
9183	Protein_families:_signaling_and_cellular_processes	3593	IL12B
9183	Protein_families:_signaling_and_cellular_processes	3617	IMPG1
9183	Protein_families:_signaling_and_cellular_processes	3627	CXCL10
9183	Protein_families:_signaling_and_cellular_processes	3684	ITGAM
9183	Protein_families:_signaling_and_cellular_processes	3697	ITIH1
9183	Protein_families:_signaling_and_cellular_processes	3698	ITIH2
9183	Protein_families:_signaling_and_cellular_processes	3699	ITIH3
9183	Protein_families:_signaling_and_cellular_processes	374	AREG
9183	Protein_families:_signaling_and_cellular_processes	4023	LPL
9183	Protein_families:_signaling_and_cellular_processes	404037	HAPLN4
9183	Protein_families:_signaling_and_cellular_processes	414062	CCL3L3
9183	Protein_families:_signaling_and_cellular_processes	4192	MDK
9183	Protein_families:_signaling_and_cellular_processes	462	SERPINC1
9183	Protein_families:_signaling_and_cellular_processes	4684	NCAM1
9183	Protein_families:_signaling_and_cellular_processes	4685	NCAM2
9183	Protein_families:_signaling_and_cellular_processes	50509	COL5A3
9183	Protein_families:_signaling_and_cellular_processes	5054	SERPINE1
9183	Protein_families:_signaling_and_cellular_processes	50939	IMPG2
9183	Protein_families:_signaling_and_cellular_processes	5104	SERPINA5
9183	Protein_families:_signaling_and_cellular_processes	51384	WNT16
9183	Protein_families:_signaling_and_cellular_processes	5154	PDGFA
9183	Protein_families:_signaling_and_cellular_processes	5155	PDGFB
9183	Protein_families:_signaling_and_cellular_processes	5175	PECAM1
9183	Protein_families:_signaling_and_cellular_processes	5196	PF4
9183	Protein_families:_signaling_and_cellular_processes	5197	PF4V1
9183	Protein_families:_signaling_and_cellular_processes	5270	SERPINE2
9183	Protein_families:_signaling_and_cellular_processes	5327	PLAT
9183	Protein_families:_signaling_and_cellular_processes	5328	PLAU
9183	Protein_families:_signaling_and_cellular_processes	54361	WNT4
9183	Protein_families:_signaling_and_cellular_processes	55576	STAB2
9183	Protein_families:_signaling_and_cellular_processes	5621	PRNP
9183	Protein_families:_signaling_and_cellular_processes	57214	CEMIP
9183	Protein_families:_signaling_and_cellular_processes	5764	PTN
9183	Protein_families:_signaling_and_cellular_processes	60484	HAPLN2
9183	Protein_families:_signaling_and_cellular_processes	60495	HPSE2
9183	Protein_families:_signaling_and_cellular_processes	6347	CCL2
9183	Protein_families:_signaling_and_cellular_processes	6348	CCL3
9183	Protein_families:_signaling_and_cellular_processes	6349	CCL3L1
9183	Protein_families:_signaling_and_cellular_processes	6352	CCL5
9183	Protein_families:_signaling_and_cellular_processes	6357	CCL13
9183	Protein_families:_signaling_and_cellular_processes	63827	BCAN
9183	Protein_families:_signaling_and_cellular_processes	6387	CXCL12
9183	Protein_families:_signaling_and_cellular_processes	63923	TNN
9183	Protein_families:_signaling_and_cellular_processes	6402	SELL
9183	Protein_families:_signaling_and_cellular_processes	6403	SELP
9183	Protein_families:_signaling_and_cellular_processes	64093	SMOC1
9183	Protein_families:_signaling_and_cellular_processes	64094	SMOC2
9183	Protein_families:_signaling_and_cellular_processes	6469	SHH
9183	Protein_families:_signaling_and_cellular_processes	650	BMP2
9183	Protein_families:_signaling_and_cellular_processes	652	BMP4
9183	Protein_families:_signaling_and_cellular_processes	6543	SLC8A2
9183	Protein_families:_signaling_and_cellular_processes	6546	SLC8A1
9183	Protein_families:_signaling_and_cellular_processes	6547	SLC8A3
9183	Protein_families:_signaling_and_cellular_processes	655	BMP7
9183	Protein_families:_signaling_and_cellular_processes	6585	SLIT1
9183	Protein_families:_signaling_and_cellular_processes	6586	SLIT3
9183	Protein_families:_signaling_and_cellular_processes	6649	SOD3
9183	Protein_families:_signaling_and_cellular_processes	6677	SPAM1
9183	Protein_families:_signaling_and_cellular_processes	685	BTC
9183	Protein_families:_signaling_and_cellular_processes	7035	TFPI
9183	Protein_families:_signaling_and_cellular_processes	7040	TGFB1
9183	Protein_families:_signaling_and_cellular_processes	7042	TGFB2
9183	Protein_families:_signaling_and_cellular_processes	7057	THBS1
9183	Protein_families:_signaling_and_cellular_processes	7058	THBS2
9183	Protein_families:_signaling_and_cellular_processes	7059	THBS3
9183	Protein_families:_signaling_and_cellular_processes	7060	THBS4
9183	Protein_families:_signaling_and_cellular_processes	708	C1QBP
9183	Protein_families:_signaling_and_cellular_processes	7097	TLR2
9183	Protein_families:_signaling_and_cellular_processes	7099	TLR4
9183	Protein_families:_signaling_and_cellular_processes	7124	TNF
9183	Protein_families:_signaling_and_cellular_processes	7130	TNFAIP6
9183	Protein_families:_signaling_and_cellular_processes	7143	TNR
9183	Protein_families:_signaling_and_cellular_processes	7148	TNXB
9183	Protein_families:_signaling_and_cellular_processes	7422	VEGFA
9183	Protein_families:_signaling_and_cellular_processes	7448	VTN
9183	Protein_families:_signaling_and_cellular_processes	7471	WNT1
9183	Protein_families:_signaling_and_cellular_processes	7472	WNT2
9183	Protein_families:_signaling_and_cellular_processes	7473	WNT3
9183	Protein_families:_signaling_and_cellular_processes	7474	WNT5A
9183	Protein_families:_signaling_and_cellular_processes	7475	WNT6
9183	Protein_families:_signaling_and_cellular_processes	7476	WNT7A
9183	Protein_families:_signaling_and_cellular_processes	7477	WNT7B
9183	Protein_families:_signaling_and_cellular_processes	7478	WNT8A
9183	Protein_families:_signaling_and_cellular_processes	7479	WNT8B
9183	Protein_families:_signaling_and_cellular_processes	7480	WNT10B
9183	Protein_families:_signaling_and_cellular_processes	7481	WNT11
9183	Protein_families:_signaling_and_cellular_processes	7482	WNT2B
9183	Protein_families:_signaling_and_cellular_processes	7483	WNT9A
9183	Protein_families:_signaling_and_cellular_processes	7484	WNT9B
9183	Protein_families:_signaling_and_cellular_processes	80326	WNT10A
9183	Protein_families:_signaling_and_cellular_processes	80739	MPIG6B
9183	Protein_families:_signaling_and_cellular_processes	8074	FGF23
9183	Protein_families:_signaling_and_cellular_processes	80781	COL18A1
9183	Protein_families:_signaling_and_cellular_processes	81029	WNT5B
9183	Protein_families:_signaling_and_cellular_processes	8292	COLQ
9183	Protein_families:_signaling_and_cellular_processes	8372	HYAL3
9183	Protein_families:_signaling_and_cellular_processes	84467	FBN3
9183	Protein_families:_signaling_and_cellular_processes	84570	COL25A1
9183	Protein_families:_signaling_and_cellular_processes	85301	COL27A1
9183	Protein_families:_signaling_and_cellular_processes	8692	HYAL2
9183	Protein_families:_signaling_and_cellular_processes	8817	FGF18
9183	Protein_families:_signaling_and_cellular_processes	8822	FGF17
9183	Protein_families:_signaling_and_cellular_processes	8823	FGF16
9183	Protein_families:_signaling_and_cellular_processes	89780	WNT3A
9183	Protein_families:_signaling_and_cellular_processes	91522	COL23A1
9183	Protein_families:_signaling_and_cellular_processes	9353	SLIT2
9183	Protein_families:_signaling_and_cellular_processes	9423	NTN1
9183	Protein_families:_signaling_and_cellular_processes	952	CD38
9183	Protein_families:_signaling_and_cellular_processes	960	CD44
9183	Protein_families:_signaling_and_cellular_processes	9965	FGF19
9183	Protein_families:_signaling_and_cellular_processes	100133941	CD24
9183	Protein_families:_signaling_and_cellular_processes	10082	GPC6
9183	Protein_families:_signaling_and_cellular_processes	1043	CD52
9183	Protein_families:_signaling_and_cellular_processes	1048	CEACAM5
9183	Protein_families:_signaling_and_cellular_processes	1084	CEACAM3
9183	Protein_families:_signaling_and_cellular_processes	1087	CEACAM7
9183	Protein_families:_signaling_and_cellular_processes	1088	CEACAM8
9183	Protein_families:_signaling_and_cellular_processes	1089	CEACAM4
9183	Protein_families:_signaling_and_cellular_processes	11126	CD160
9183	Protein_families:_signaling_and_cellular_processes	11181	TREH
9183	Protein_families:_signaling_and_cellular_processes	125931	CEACAM20
9183	Protein_families:_signaling_and_cellular_processes	1271	CNTFR
9183	Protein_families:_signaling_and_cellular_processes	1272	CNTN1
9183	Protein_families:_signaling_and_cellular_processes	133121	ENPP6
9183	Protein_families:_signaling_and_cellular_processes	1368	CPM
9183	Protein_families:_signaling_and_cellular_processes	146183	OTOA
9183	Protein_families:_signaling_and_cellular_processes	1514	CTSL
9183	Protein_families:_signaling_and_cellular_processes	1604	CD55
9183	Protein_families:_signaling_and_cellular_processes	171169	SPACA4
9183	Protein_families:_signaling_and_cellular_processes	1800	DPEP1
9183	Protein_families:_signaling_and_cellular_processes	1942	EFNA1
9183	Protein_families:_signaling_and_cellular_processes	1943	EFNA2
9183	Protein_families:_signaling_and_cellular_processes	1944	EFNA3
9183	Protein_families:_signaling_and_cellular_processes	1945	EFNA4
9183	Protein_families:_signaling_and_cellular_processes	1946	EFNA5
9183	Protein_families:_signaling_and_cellular_processes	2152	F3
9183	Protein_families:_signaling_and_cellular_processes	2214	FCGR3A
9183	Protein_families:_signaling_and_cellular_processes	2215	FCGR3B
9183	Protein_families:_signaling_and_cellular_processes	221914	GPC2
9183	Protein_families:_signaling_and_cellular_processes	2239	GPC4
9183	Protein_families:_signaling_and_cellular_processes	2262	GPC5
9183	Protein_families:_signaling_and_cellular_processes	2348	FOLR1
9183	Protein_families:_signaling_and_cellular_processes	2350	FOLR2
9183	Protein_families:_signaling_and_cellular_processes	2352	FOLR3
9183	Protein_families:_signaling_and_cellular_processes	23553	HYAL4
9183	Protein_families:_signaling_and_cellular_processes	23627	PRND
9183	Protein_families:_signaling_and_cellular_processes	248	ALPI
9183	Protein_families:_signaling_and_cellular_processes	249	ALPL
9183	Protein_families:_signaling_and_cellular_processes	250	ALPP
9183	Protein_families:_signaling_and_cellular_processes	251	ALPG
9183	Protein_families:_signaling_and_cellular_processes	2674	GFRA1
9183	Protein_families:_signaling_and_cellular_processes	2675	GFRA2
9183	Protein_families:_signaling_and_cellular_processes	2676	GFRA3
9183	Protein_families:_signaling_and_cellular_processes	2719	GPC3
9183	Protein_families:_signaling_and_cellular_processes	2813	GP2
9183	Protein_families:_signaling_and_cellular_processes	2817	GPC1
9183	Protein_families:_signaling_and_cellular_processes	3105	HLA-A
9183	Protein_families:_signaling_and_cellular_processes	3106	HLA-B
9183	Protein_families:_signaling_and_cellular_processes	3107	HLA-C
9183	Protein_families:_signaling_and_cellular_processes	3133	HLA-E
9183	Protein_families:_signaling_and_cellular_processes	3134	HLA-F
9183	Protein_families:_signaling_and_cellular_processes	3135	HLA-G
9183	Protein_families:_signaling_and_cellular_processes	3373	HYAL1
9183	Protein_families:_signaling_and_cellular_processes	338328	GPIHBP1
9183	Protein_families:_signaling_and_cellular_processes	388551	CEACAM16
9183	Protein_families:_signaling_and_cellular_processes	390243	IZUMO1R
9183	Protein_families:_signaling_and_cellular_processes	4023	LPL
9183	Protein_families:_signaling_and_cellular_processes	4061	LY6E
9183	Protein_families:_signaling_and_cellular_processes	4062	LY6H
9183	Protein_families:_signaling_and_cellular_processes	417	ART1
9183	Protein_families:_signaling_and_cellular_processes	419	ART3
9183	Protein_families:_signaling_and_cellular_processes	420	ART4
9183	Protein_families:_signaling_and_cellular_processes	43	ACHE
9183	Protein_families:_signaling_and_cellular_processes	4680	CEACAM6
9183	Protein_families:_signaling_and_cellular_processes	4684	NCAM1
9183	Protein_families:_signaling_and_cellular_processes	4685	NCAM2
9183	Protein_families:_signaling_and_cellular_processes	4907	NT5E
9183	Protein_families:_signaling_and_cellular_processes	503542	SPRN
9183	Protein_families:_signaling_and_cellular_processes	5167	ENPP1
9183	Protein_families:_signaling_and_cellular_processes	5169	ENPP3
9183	Protein_families:_signaling_and_cellular_processes	5329	PLAUR
9183	Protein_families:_signaling_and_cellular_processes	5621	PRNP
9183	Protein_families:_signaling_and_cellular_processes	5652	PRSS8
9183	Protein_families:_signaling_and_cellular_processes	58530	LY6G6D
9183	Protein_families:_signaling_and_cellular_processes	634	CEACAM1
9183	Protein_families:_signaling_and_cellular_processes	64096	GFRA4
9183	Protein_families:_signaling_and_cellular_processes	64174	DPEP2
9183	Protein_families:_signaling_and_cellular_processes	64180	DPEP3
9183	Protein_families:_signaling_and_cellular_processes	65078	RTN4R
9183	Protein_families:_signaling_and_cellular_processes	6677	SPAM1
9183	Protein_families:_signaling_and_cellular_processes	683	BST1
9183	Protein_families:_signaling_and_cellular_processes	6900	CNTN2
9183	Protein_families:_signaling_and_cellular_processes	6997	CRIPTO
9183	Protein_families:_signaling_and_cellular_processes	7070	THY1
9183	Protein_families:_signaling_and_cellular_processes	729767	CEACAM18
9183	Protein_families:_signaling_and_cellular_processes	7369	UMOD
9183	Protein_families:_signaling_and_cellular_processes	7512	XPNPEP2
9183	Protein_families:_signaling_and_cellular_processes	762	CA4
9183	Protein_families:_signaling_and_cellular_processes	80740	LY6G6C
9183	Protein_families:_signaling_and_cellular_processes	8372	HYAL3
9183	Protein_families:_signaling_and_cellular_processes	8581	LY6D
9183	Protein_families:_signaling_and_cellular_processes	8692	HYAL2
9183	Protein_families:_signaling_and_cellular_processes	90273	CEACAM21
9183	Protein_families:_signaling_and_cellular_processes	929	CD14
9183	Protein_families:_signaling_and_cellular_processes	962	CD48
9183	Protein_families:_signaling_and_cellular_processes	965	CD58
9183	Protein_families:_signaling_and_cellular_processes	966	CD59
9183	Protein_families:_signaling_and_cellular_processes	100126572	GJE1
9183	Protein_families:_signaling_and_cellular_processes	100129216	DEFB131B
9183	Protein_families:_signaling_and_cellular_processes	100130933	SMIM6
9183	Protein_families:_signaling_and_cellular_processes	100133267	DEFB130B
9183	Protein_families:_signaling_and_cellular_processes	100188893	TOMM6
9183	Protein_families:_signaling_and_cellular_processes	100287932	TIMM23
9183	Protein_families:_signaling_and_cellular_processes	100289462	DEFB4B
9183	Protein_families:_signaling_and_cellular_processes	100507027	MRLN
9183	Protein_families:_signaling_and_cellular_processes	100507537	STRIT1
9183	Protein_families:_signaling_and_cellular_processes	100509620	AQP7B
9183	Protein_families:_signaling_and_cellular_processes	10050	SLC17A4
9183	Protein_families:_signaling_and_cellular_processes	10052	GJC1
9183	Protein_families:_signaling_and_cellular_processes	10057	ABCC5
9183	Protein_families:_signaling_and_cellular_processes	10058	ABCB6
9183	Protein_families:_signaling_and_cellular_processes	10060	ABCC9
9183	Protein_families:_signaling_and_cellular_processes	100652748	TIMM23B
9183	Protein_families:_signaling_and_cellular_processes	10165	SLC25A13
9183	Protein_families:_signaling_and_cellular_processes	10166	SLC25A15
9183	Protein_families:_signaling_and_cellular_processes	10175	CNIH1
9183	Protein_families:_signaling_and_cellular_processes	10184	LHFPL2
9183	Protein_families:_signaling_and_cellular_processes	10186	LHFPL6
9183	Protein_families:_signaling_and_cellular_processes	10237	SLC35B1
9183	Protein_families:_signaling_and_cellular_processes	10245	TIMM17B
9183	Protein_families:_signaling_and_cellular_processes	10246	SLC17A2
9183	Protein_families:_signaling_and_cellular_processes	10257	ABCC4
9183	Protein_families:_signaling_and_cellular_processes	10280	SIGMAR1
9183	Protein_families:_signaling_and_cellular_processes	10347	ABCA7
9183	Protein_families:_signaling_and_cellular_processes	10349	ABCA10
9183	Protein_families:_signaling_and_cellular_processes	10350	ABCA9
9183	Protein_families:_signaling_and_cellular_processes	10351	ABCA8
9183	Protein_families:_signaling_and_cellular_processes	10410	IFITM3
9183	Protein_families:_signaling_and_cellular_processes	10440	TIMM17A
9183	Protein_families:_signaling_and_cellular_processes	10452	TOMM40
9183	Protein_families:_signaling_and_cellular_processes	10463	SLC30A9
9183	Protein_families:_signaling_and_cellular_processes	10469	TIMM44
9183	Protein_families:_signaling_and_cellular_processes	10478	SLC25A17
9183	Protein_families:_signaling_and_cellular_processes	10479	SLC9A6
9183	Protein_families:_signaling_and_cellular_processes	10559	SLC35A1
9183	Protein_families:_signaling_and_cellular_processes	10560	SLC19A2
9183	Protein_families:_signaling_and_cellular_processes	10568	SLC34A2
9183	Protein_families:_signaling_and_cellular_processes	10577	NPC2
9183	Protein_families:_signaling_and_cellular_processes	10581	IFITM2
9183	Protein_families:_signaling_and_cellular_processes	10599	SLCO1B1
9183	Protein_families:_signaling_and_cellular_processes	1071	CETP
9183	Protein_families:_signaling_and_cellular_processes	10723	SLC12A7
9183	Protein_families:_signaling_and_cellular_processes	10786	SLC17A3
9183	Protein_families:_signaling_and_cellular_processes	10809	STARD10
9183	Protein_families:_signaling_and_cellular_processes	1080	CFTR
9183	Protein_families:_signaling_and_cellular_processes	10861	SLC26A1
9183	Protein_families:_signaling_and_cellular_processes	10864	SLC22A7
9183	Protein_families:_signaling_and_cellular_processes	10991	SLC38A3
9183	Protein_families:_signaling_and_cellular_processes	10998	SLC27A5
9183	Protein_families:_signaling_and_cellular_processes	10999	SLC27A4
9183	Protein_families:_signaling_and_cellular_processes	11000	SLC27A3
9183	Protein_families:_signaling_and_cellular_processes	11001	SLC27A2
9183	Protein_families:_signaling_and_cellular_processes	11046	SLC35D2
9183	Protein_families:_signaling_and_cellular_processes	11068	CYB561D2
9183	Protein_families:_signaling_and_cellular_processes	11136	SLC7A9
9183	Protein_families:_signaling_and_cellular_processes	11182	SLC2A6
9183	Protein_families:_signaling_and_cellular_processes	11194	ABCB8
9183	Protein_families:_signaling_and_cellular_processes	112476	PRRT2
9183	Protein_families:_signaling_and_cellular_processes	11254	SLC6A14
9183	Protein_families:_signaling_and_cellular_processes	11309	SLCO2B1
9183	Protein_families:_signaling_and_cellular_processes	11322	TMC6
9183	Protein_families:_signaling_and_cellular_processes	113235	SLC46A1
9183	Protein_families:_signaling_and_cellular_processes	113278	SLC52A3
9183	Protein_families:_signaling_and_cellular_processes	113829	SLC35A4
9183	Protein_families:_signaling_and_cellular_processes	114134	SLC2A13
9183	Protein_families:_signaling_and_cellular_processes	114571	SLC22A9
9183	Protein_families:_signaling_and_cellular_processes	114757	CYGB
9183	Protein_families:_signaling_and_cellular_processes	114789	SLC25A25
9183	Protein_families:_signaling_and_cellular_processes	114879	OSBPL5
9183	Protein_families:_signaling_and_cellular_processes	114882	OSBPL8
9183	Protein_families:_signaling_and_cellular_processes	115019	SLC26A9
9183	Protein_families:_signaling_and_cellular_processes	115111	SLC26A7
9183	Protein_families:_signaling_and_cellular_processes	115286	SLC25A26
9183	Protein_families:_signaling_and_cellular_processes	115584	SLC5A11
9183	Protein_families:_signaling_and_cellular_processes	116085	SLC22A12
9183	Protein_families:_signaling_and_cellular_processes	116337	PANX3
9183	Protein_families:_signaling_and_cellular_processes	116369	SLC26A8
9183	Protein_families:_signaling_and_cellular_processes	117247	SLC16A10
9183	Protein_families:_signaling_and_cellular_processes	117285	DEFB118
9183	Protein_families:_signaling_and_cellular_processes	117531	TMC1
9183	Protein_families:_signaling_and_cellular_processes	117532	TMC2
9183	Protein_families:_signaling_and_cellular_processes	118980	SFXN2
9183	Protein_families:_signaling_and_cellular_processes	119391	GSTO2
9183	Protein_families:_signaling_and_cellular_processes	119395	CALHM3
9183	Protein_families:_signaling_and_cellular_processes	119559	SFXN4
9183	Protein_families:_signaling_and_cellular_processes	120103	SLC36A4
9183	Protein_families:_signaling_and_cellular_processes	121260	SLC15A4
9183	Protein_families:_signaling_and_cellular_processes	123041	SLC24A4
9183	Protein_families:_signaling_and_cellular_processes	123096	SLC25A29
9183	Protein_families:_signaling_and_cellular_processes	123264	SLC51B
9183	Protein_families:_signaling_and_cellular_processes	123606	NIPA1
9183	Protein_families:_signaling_and_cellular_processes	1244	ABCC2
9183	Protein_families:_signaling_and_cellular_processes	124565	SLC38A10
9183	Protein_families:_signaling_and_cellular_processes	124935	SLC43A2
9183	Protein_families:_signaling_and_cellular_processes	124976	SPNS2
9183	Protein_families:_signaling_and_cellular_processes	125206	SLC5A10
9183	Protein_families:_signaling_and_cellular_processes	126321	MFSD12
9183	Protein_families:_signaling_and_cellular_processes	126969	SLC44A3
9183	Protein_families:_signaling_and_cellular_processes	128414	NKAIN4
9183	Protein_families:_signaling_and_cellular_processes	130814	SLC66A3
9183	Protein_families:_signaling_and_cellular_processes	131474	CHCHD4
9183	Protein_families:_signaling_and_cellular_processes	1317	SLC31A1
9183	Protein_families:_signaling_and_cellular_processes	1318	SLC31A2
9183	Protein_families:_signaling_and_cellular_processes	133060	OTOP1
9183	Protein_families:_signaling_and_cellular_processes	133308	SLC9B2
9183	Protein_families:_signaling_and_cellular_processes	133482	SLCO6A1
9183	Protein_families:_signaling_and_cellular_processes	140596	DEFB104A
9183	Protein_families:_signaling_and_cellular_processes	140679	SLC32A1
9183	Protein_families:_signaling_and_cellular_processes	140850	DEFB127
9183	Protein_families:_signaling_and_cellular_processes	140881	DEFB129
9183	Protein_families:_signaling_and_cellular_processes	142680	SLC34A3
9183	Protein_families:_signaling_and_cellular_processes	144404	TMEM120B
9183	Protein_families:_signaling_and_cellular_processes	144453	BEST3
9183	Protein_families:_signaling_and_cellular_processes	145389	SLC38A6
9183	Protein_families:_signaling_and_cellular_processes	146167	SLC38A8
9183	Protein_families:_signaling_and_cellular_processes	146802	SLC47A2
9183	Protein_families:_signaling_and_cellular_processes	1468	SLC25A10
9183	Protein_families:_signaling_and_cellular_processes	147138	TMC8
9183	Protein_families:_signaling_and_cellular_processes	147407	SLC25A52
9183	Protein_families:_signaling_and_cellular_processes	147798	TMC4
9183	Protein_families:_signaling_and_cellular_processes	148641	SLC35F3
9183	Protein_families:_signaling_and_cellular_processes	148867	SLC30A7
9183	Protein_families:_signaling_and_cellular_processes	149111	CNIH3
9183	Protein_families:_signaling_and_cellular_processes	150159	SLC9B1
9183	Protein_families:_signaling_and_cellular_processes	151258	SLC38A11
9183	Protein_families:_signaling_and_cellular_processes	151295	SLC23A3
9183	Protein_families:_signaling_and_cellular_processes	151473	SLC16A14
9183	Protein_families:_signaling_and_cellular_processes	152519	NIPAL1
9183	Protein_families:_signaling_and_cellular_processes	152831	KLB
9183	Protein_families:_signaling_and_cellular_processes	153129	SLC38A9
9183	Protein_families:_signaling_and_cellular_processes	153201	SLC36A2
9183	Protein_families:_signaling_and_cellular_processes	153328	SLC25A48
9183	Protein_families:_signaling_and_cellular_processes	1534	CYB561
9183	Protein_families:_signaling_and_cellular_processes	154091	SLC2A12
9183	Protein_families:_signaling_and_cellular_processes	154215	NKAIN2
9183	Protein_families:_signaling_and_cellular_processes	154664	ABCA13
9183	Protein_families:_signaling_and_cellular_processes	155184	SLC2A7
9183	Protein_families:_signaling_and_cellular_processes	157724	SLC7A13
9183	Protein_families:_signaling_and_cellular_processes	159963	SLC5A12
9183	Protein_families:_signaling_and_cellular_processes	160728	SLC5A8
9183	Protein_families:_signaling_and_cellular_processes	161003	STOML3
9183	Protein_families:_signaling_and_cellular_processes	162515	SLC16A11
9183	Protein_families:_signaling_and_cellular_processes	1672	DEFB1
9183	Protein_families:_signaling_and_cellular_processes	1673	DEFB4A
9183	Protein_families:_signaling_and_cellular_processes	1678	TIMM8A
9183	Protein_families:_signaling_and_cellular_processes	1687	GSDME
9183	Protein_families:_signaling_and_cellular_processes	169026	SLC30A8
9183	Protein_families:_signaling_and_cellular_processes	1811	SLC26A3
9183	Protein_families:_signaling_and_cellular_processes	1836	SLC26A2
9183	Protein_families:_signaling_and_cellular_processes	19	ABCA1
9183	Protein_families:_signaling_and_cellular_processes	200010	SLC5A9
9183	Protein_families:_signaling_and_cellular_processes	200931	SLC51A
9183	Protein_families:_signaling_and_cellular_processes	201232	SLC16A13
9183	Protein_families:_signaling_and_cellular_processes	201266	SLC39A11
9183	Protein_families:_signaling_and_cellular_processes	201305	SPNS3
9183	Protein_families:_signaling_and_cellular_processes	201780	SLC10A4
9183	Protein_families:_signaling_and_cellular_processes	2030	SLC29A1
9183	Protein_families:_signaling_and_cellular_processes	203427	SLC25A43
9183	Protein_families:_signaling_and_cellular_processes	2040	STOM
9183	Protein_families:_signaling_and_cellular_processes	204962	SLC44A5
9183	Protein_families:_signaling_and_cellular_processes	206358	SLC36A1
9183	Protein_families:_signaling_and_cellular_processes	20	ABCA2
9183	Protein_families:_signaling_and_cellular_processes	215	ABCD1
9183	Protein_families:_signaling_and_cellular_processes	219770	GJD4
9183	Protein_families:_signaling_and_cellular_processes	219855	SLC37A2
9183	Protein_families:_signaling_and_cellular_processes	219972	MPEG1
9183	Protein_families:_signaling_and_cellular_processes	219995	MS4A15
9183	Protein_families:_signaling_and_cellular_processes	21	ABCA3
9183	Protein_families:_signaling_and_cellular_processes	220002	CYB561A3
9183	Protein_families:_signaling_and_cellular_processes	2206	MS4A2
9183	Protein_families:_signaling_and_cellular_processes	220963	SLC16A9
9183	Protein_families:_signaling_and_cellular_processes	221074	SLC39A12
9183	Protein_families:_signaling_and_cellular_processes	221357	GSTA5
9183	Protein_families:_signaling_and_cellular_processes	222553	SLC35F1
9183	Protein_families:_signaling_and_cellular_processes	222662	LHFPL5
9183	Protein_families:_signaling_and_cellular_processes	222962	SLC29A4
9183	Protein_families:_signaling_and_cellular_processes	225	ABCD2
9183	Protein_families:_signaling_and_cellular_processes	22987	SV2C
9183	Protein_families:_signaling_and_cellular_processes	22	ABCB7
9183	Protein_families:_signaling_and_cellular_processes	23155	CLCC1
9183	Protein_families:_signaling_and_cellular_processes	23169	SLC35D1
9183	Protein_families:_signaling_and_cellular_processes	23315	SLC9A8
